Alias_List,Alias_Group,Alias_Icon,Alias_Color,RID_Name,Alias_Type,RID_ID,Alias_Prot
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Bateman's Bay,radio,2430111,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 224,radio,2430224,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Control,radio,2431001,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - ES7,radio,2435010,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 128,radio,2435012,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2436019,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2436029,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2436035,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Wollongong,radio,2439027,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Brooklyn,radio,2439041,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2439042,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 045,radio,2439043,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 29,radio,2439045,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Narooma,radio,2439046,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Lake Macquire South,radio,2439047,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Lake Macquire Central,radio,2439048,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 03,radio,2439049,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 223,radio,2439050,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 022,radio,2439051,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 26,radio,2439052,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 220,radio,2439053,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 101,radio,2439055,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 222,radio,2439060,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Nepean,radio,2439073,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 11,radio,2439075,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 91/29,radio,2439137,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2439139,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2439140,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2439141,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Brisbane Waters,radio,2439142,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - North Coast,radio,2439143,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Myles Lakes,radio,2439144,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Yamba,radio,2439145,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Ballina,radio,2439152,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2439164,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Wisemans Ferry,radio,2439167,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Pittwater,radio,2439168,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 41,radio,2439169,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2439172,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 029,radio,2439173,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 25,radio,2439174,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 25,radio,2439177,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Bateman's Bay,radio,2439179,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 104,radio,2439181,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Port Kembla,radio,2439183,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Monaro,radio,2439185,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Narooma,radio,2439187,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - South Nowra,radio,2439193,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 221,radio,2439199,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 220,radio,2439200,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 226,radio,2439201,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - ES 7,radio,2439226,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Port Stephens Base,radio,2439228,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Lake Macquire South,radio,2439229,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Port Stephens,radio,2439230,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 311,radio,2439231,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 313,radio,2439233,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Ballina,radio,2439234,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Yamba,radio,2439235,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 13,radio,2439240,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 14,radio,2439241,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - Access,radio,2439247,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 000,radio,2439248,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 01,radio,2439250,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 04,radio,2439253,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 05,radio,2439254,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 07,radio,2439256,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 23,radio,2439266,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 27,radio,2439267,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 28,radio,2439268,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - San Souci,radio,2439269,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 225,radio,2439278,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 226,radio,2439279,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 06,radio,2439281,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 302,radio,2439296,APCO25
NSWGRN,RMS – Maritime,,-8388480,RMS - Maritime - 93,radio,2439299,APCO25
